2025-05-01T11:06:11.224195,14.882291499454539
2025-05-01T11:07:39.813086,13.814297704054564
2025-05-01T11:08:48.399419,14.882291499454539
2025-05-01T11:20:50.170222,14.882291499454539
2025-05-01T11:26:04.596150,14.83489708755038
2025-05-01T11:29:23.630889,14.83489708755038
2025-05-01T11:30:29.974372,14.83489708755038
2025-05-01T11:39:08.949774,9.67149641801817
2025-05-01T11:39:45.504443,9.702266397441738
2025-05-01T11:45:57.512117,9.67149641801817
2025-05-01T11:46:34.041440,9.67149641801817
2025-05-01T11:47:42.737679,9.67149641801817
2025-05-01T11:49:35.200162,9.67149641801817
2025-05-01T11:50:23.521616,9.67149641801817
2025-05-01T11:50:52.135203,9.67149641801817
2025-05-01T11:52:20.314111,9.67149641801817
2025-05-01T11:52:52.563007,9.67149641801817
2025-05-01T11:53:42.503087,9.702266397441738
2025-05-01T11:59:36.153295,14.758764083298106
2025-05-01T16:19:26.166768,14.758764083298106
2025-05-01T16:22:22.530739,14.758764083298106
2025-05-01T16:38:25.946767,14.758764083298106
2025-05-01T16:40:20.493469,14.758764083298106
2025-05-01T16:54:30.770417,14.758764083298106
2025-05-01T16:54:52.914584,14.758764083298106
2025-05-01T16:55:55.984474,15.57428716995963
2025-05-01T16:57:23.440257,15.57428716995963
